Unnamed: 0,id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,x,y,z,cores,first_name,gender
13,220712,https://dadosabertos.camara.leg.br/api/v2/deputados/220712,Fausto Santos Jr.,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AM,57,https://www.camara.leg.br/internet/deputado/bandep/220712.jpg,0.0024273707531392,-0.0106162577867507,0.0039135548286139,#8B4513,Fausto,Masculino
14,191923,https://dadosabertos.camara.leg.br/api/v2/deputados/191923,Flávio Nogueira,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,57,https://www.camara.leg.br/internet/deputado/bandep/191923.jpg,0.0030412534251809,0.0062928423285484,-0.0040279608219861,#FF0000,Flávio,Masculino
15,220587,https://dadosabertos.camara.leg.br/api/v2/deputados/220587,Gerlen Diniz,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220587.jpg,-0.002745364094153,0.0075120097026228,-0.0023940750397741,#00BFFF,Gerlen,Feminino
16,204365,https://dadosabertos.camara.leg.br/api/v2/deputados/204365,Gilson Marques,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SC,57,https://www.camara.leg.br/internet/deputado/bandep/204365.jpg,-0.0095021547749638,0.0088471854105591,0.0025524725206196,#004445,Gilson,Masculino
17,178873,https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,ES,57,https://www.camara.leg.br/internet/deputado/bandep/178873.jpg,0.0064016059041023,-0.0007879770710133,0.0023002438247203,#FF0000,Helder,Masculino
18,74550,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,João Leão,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74550.jpg,-0.0015191076090559,0.0114390393719077,-0.0036243721842765,#00BFFF,João,Masculino
19,214694,https://dadosabertos.camara.leg.br/api/v2/deputados/214694,Jorge Goetten,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/214694.jpg,-0.014749345369637,-0.0060624796897172,0.0040797437541186,#8B0000,Jorge,Feminino
20,220559,https://dadosabertos.camara.leg.br/api/v2/deputados/220559,Julia Zanatta,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220559.jpg,-0.0112777175381779,-0.0059082987718284,0.009677262045443,#8B0000,Julia,Feminino
21,204404,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,-0.013347640633583,0.0057620955631136,-0.0011567820329219,#0072C6,Lucas,Masculino
22,74041,https://dadosabertos.camara.leg.br/api/v2/deputados/74041,Luiz Couto,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PB,57,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg,-0.0031806880142539,0.0121383313089609,-0.006598062813282,#FF0000,Luiz,Masculino
23,220658,https://dadosabertos.camara.leg.br/api/v2/deputados/220658,Luiz Gastão,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220658.jpg,0.0096715576946735,-0.0069474298506975,-0.0041885077953338,#BDB76B,Luiz,Masculino
24,220599,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,Marcelo Crivella,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg,0.0069841151125729,-0.0007329803192988,0.0021264902316033,#FF7F00,Marcelo,Masculino
25,220547,https://dadosabertos.camara.leg.br/api/v2/deputados/220547,Marcos Pollon,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg,-0.0206891410052776,0.0020379188936203,0.0038352862466126,#8B0000,Marcos,Masculino
26,220604,https://dadosabertos.camara.leg.br/api/v2/deputados/220604,Marcos Tavares,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220604.jpg,-0.002513968385756,0.0042710648849606,-0.0155068067833781,#2E8B57,Marcos,Masculino
27,220668,https://dadosabertos.camara.leg.br/api/v2/deputados/220668,Maria Arraes,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220668.jpg,-0.0088460585102438,-0.0055317743681371,-0.0116410050541162,#ADD8E6,Maria,Feminino
28,74428,https://dadosabertos.camara.leg.br/api/v2/deputados/74428,Mendonça Filho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PE,57,https://www.camara.leg.br/internet/deputado/bandep/74428.jpg,-0.0091338045895099,0.0014252865221351,-0.0058449520729482,#8B4513,Mendonça,Feminino
29,171786,https://dadosabertos.camara.leg.br/api/v2/deputados/171786,Miguel Ângelo,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,57,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg,-0.0071339248679578,0.00718938652426,-0.0106142126023769,#FF0000,Miguel,Masculino
30,74160,https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,57,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg,0.004367355722934,-0.0056557394564151,0.000514822313562,#FF0000,Patrus,Masculino
31,160601,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,Pr. Marco Feliciano,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,-0.0178026370704174,0.0035159699618816,0.0003737238585017,#8B0000,Pr.,Masculino
32,153423,https://dadosabertos.camara.leg.br/api/v2/deputados/153423,Renilce Nicodemos,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,57,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg,-0.0163138918578624,0.000730748171918,0.0063190693035721,#006400,Renilce,Feminino
33,220588,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,Roberto Duarte,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,0.000839780725073,-0.0065443888306617,0.0088204825296998,#FF7F00,Roberto,Masculino
34,220644,https://dadosabertos.camara.leg.br/api/v2/deputados/220644,Rosângela Moro,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg,-0.006549896672368,-0.0036385089624673,-0.0074121328070759,#8B4513,Rosângela,Feminino
35,74371,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,57,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg,-0.0040921340696513,-0.0015714279143139,0.0019793568644672,#FF0000,Rubens,Masculino
36,178887,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,Rubens Pereira Júnior,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,57,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,0.002616201294586,0.003864551661536,-0.0081514166668057,#FF0000,Rubens,Masculino
37,73604,https://dadosabertos.camara.leg.br/api/v2/deputados/73604,Rui Falcão,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg,0.0109251579269766,-0.0014808827545493,-0.0081157442182302,#FF0000,Rui,Masculino
38,204535,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,0.0066265533678233,-0.0081910472363233,-0.0121121769770979,#800080,Sâmia,Feminino
39,178946,https://dadosabertos.camara.leg.br/api/v2/deputados/178946,Soraya Santos,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,-0.0067579997703433,0.0070862756110727,0.0043189520947635,#8B0000,Soraya,Feminino
40,204534,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg,0.0061156060546636,-0.0035387664102017,-0.0146066145971417,#FFD700,Tabata,Feminino
41,220598,https://dadosabertos.camara.leg.br/api/v2/deputados/220598,Tarcísio Motta,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg,0.0066213551908731,-0.0048697255551815,-0.0128351747989654,#800080,Tarcísio,Masculino
42,220660,https://dadosabertos.camara.leg.br/api/v2/deputados/220660,Yury do Paredão,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220660.jpg,-0.0049508153460919,0.0074651148170232,0.0114390607923269,#8B0000,Yury,Masculino
43,220536,https://dadosabertos.camara.leg.br/api/v2/deputados/220536,Zé Haroldo Cathedral,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg,0.0008308005635626,0.0001644942967686,0.0027760041411966,#BDB76B,Zé,Masculino
44,220593,https://dadosabertos.camara.leg.br/api/v2/deputados/220593,Abilio Brunini,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220593.jpg,-0.0129013210535049,-0.0065138004720211,0.0070762517862021,#8B0000,Abilio,Masculino
45,204379,https://dadosabertos.camara.leg.br/api/v2/deputados/204379,Acácio Favacho,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AP,57,https://www.camara.leg.br/internet/deputado/bandep/204379.jpg,-0.0040303068235516,-0.0083977039903402,-0.0206431970000267,#006400,Acácio,Masculino
46,204528,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204528.jpg,-0.0081459814682602,-0.0079588247463107,0.0012688320130109,#004445,Adriana,Feminino
47,121948,https://dadosabertos.camara.leg.br/api/v2/deputados/121948,Adriano do Baldy,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,GO,57,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg,-0.0042875059880316,-0.0068763950839638,0.0035273889079689,#00BFFF,Adriano,Masculino
48,160527,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,Aguinaldo Ribeiro,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PB,57,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg,0.6121966242790222,-0.2787225246429443,0.7846456170082092,#00BFFF,Aguinaldo,Masculino
49,204495,https://dadosabertos.camara.leg.br/api/v2/deputados/204495,Airton Faleiro,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,57,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg,-0.0014584788586944,0.0076879123225808,-0.0111779756844043,#FF0000,Airton,Masculino
50,204549,https://dadosabertos.camara.leg.br/api/v2/deputados/204549,AJ Albuquerque,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg,-0.0167650058865547,0.0025910281110554,-0.0062532117590308,#00BFFF,AJ,Masculino
51,73579,https://dadosabertos.camara.leg.br/api/v2/deputados/73579,Alberto Fraga,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,57,https://www.camara.leg.br/internet/deputado/bandep/73579.jpg,-0.0151087567210197,-0.0051145758479833,0.005628106649965,#8B0000,Alberto,Masculino
52,74696,https://dadosabertos.camara.leg.br/api/v2/deputados/74696,Alberto Mourão,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SP,57,https://www.camara.leg.br/internet/deputado/bandep/74696.jpg,-0.0143742989748716,-0.0119933476671576,-0.0045779906213283,#006400,Alberto,Masculino
53,220538,https://dadosabertos.camara.leg.br/api/v2/deputados/220538,Albuquerque,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220538.jpg,-0.0050734058022499,0.0110090272501111,0.0050436030142009,#FF7F00,Albuquerque,Masculino
54,204501,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,Alencar Santana,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg,-0.0059342575259506,0.0158966518938541,-0.0069081094115972,#FF0000,Alencar,Masculino
55,204571,https://dadosabertos.camara.leg.br/api/v2/deputados/204571,Alex Santana,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,BA,57,https://www.camara.leg.br/internet/deputado/bandep/204571.jpg,0.0085608754307031,-0.0006095320568419,-0.0106879854574799,#FF7F00,Alex,Masculino
56,220542,https://dadosabertos.camara.leg.br/api/v2/deputados/220542,Alexandre Guimarães,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,TO,57,https://www.camara.leg.br/internet/deputado/bandep/220542.jpg,-0.0003426602925173,8.056272781686857e-05,0.0021242063958197,#FF7F00,Alexandre,Masculino
57,160545,https://dadosabertos.camara.leg.br/api/v2/deputados/160545,Alexandre Leite,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160545.jpg,0.0015840042615309,0.0007445128867402,-0.0140554681420326,#8B4513,Alexandre,Masculino
58,221148,https://dadosabertos.camara.leg.br/api/v2/deputados/221148,Alfredinho,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/221148.jpg,0.0087641216814517,-0.0094888554885983,-0.0027588189113885,#FF0000,Alfredinho,Masculino
59,74057,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,-0.013354904949665,0.0019944545347243,-0.0084074484184384,#FF69B4,Alice,Feminino
60,220596,https://dadosabertos.camara.leg.br/api/v2/deputados/220596,Amália Barros,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220596.jpg,-0.0145460991188883,-0.0006792029598727,0.008810706436634,#8B0000,Amália,Feminino
61,220707,https://dadosabertos.camara.leg.br/api/v2/deputados/220707,Amanda Gentil,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220707.jpg,-0.0196002125740051,0.0023907786235213,-0.0026655558031052,#00BFFF,Amanda,Feminino
62,220715,https://dadosabertos.camara.leg.br/api/v2/deputados/220715,Amom Mandel,CIDADANIA,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,AM,57,https://www.camara.leg.br/internet/deputado/bandep/220715.jpg,-0.0062522091902792,-0.010504962876439,-0.0191746540367603,#FFC0CB,Amom,Masculino
63,107970,https://dadosabertos.camara.leg.br/api/v2/deputados/107970,Ana Paula Leão,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,57,https://www.camara.leg.br/internet/deputado/bandep/107970.jpg,-0.0131670152768492,0.0037894039414823,-0.0033371632453054,#00BFFF,Ana,Feminino
64,220556,https://dadosabertos.camara.leg.br/api/v2/deputados/220556,Ana Paula Lima,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220556.jpg,-0.0033495535608381,0.0131432162597775,0.0059500886127352,#FF0000,Ana,Feminino
65,220632,https://dadosabertos.camara.leg.br/api/v2/deputados/220632,Ana Pimentel,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220632.jpg,-0.0001139100786531,-0.006815942004323,-0.0109709054231643,#FF0000,Ana,Feminino
66,220657,https://dadosabertos.camara.leg.br/api/v2/deputados/220657,André Fernandes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220657.jpg,-0.0181517768651247,-0.003651343518868,0.0026914523914456,#8B0000,André,Masculino
67,133439,https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,57,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg,-0.0018587193917483,0.0078161554411053,-0.0137607678771018,#2E8B57,André,Masculino
68,204515,https://dadosabertos.camara.leg.br/api/v2/deputados/204515,André Janones,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204515.jpg,-0.0026576917152851,0.0053571322932839,-0.0068840524181723,#DC143C,André,Masculino
69,220549,https://dadosabertos.camara.leg.br/api/v2/deputados/220549,Any Ortiz,CIDADANIA,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220549.jpg,0.0013430290855467,-0.0084873186424374,-0.0158665906637907,#FFC0CB,Any,Masculino
70,73433,https://dadosabertos.camara.leg.br/api/v2/deputados/73433,Arlindo Chinaglia,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/73433.jpg,0.0037613164167851,0.0022047278471291,0.005189785733819,#FF0000,Arlindo,Masculino
71,160541,https://dadosabertos.camara.leg.br/api/v2/deputados/160541,Arthur Lira,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,57,https://www.camara.leg.br/internet/deputado/bandep/160541.jpg,-0.0166898258030414,0.0081782126799225,0.0104444473981857,#00BFFF,Arthur,Masculino
72,160600,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,Arthur Oliveira Maia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,-0.0192670375108718,0.00074027600931,-0.0004237913817632,#8B4513,Arthur,Masculino
73,160512,https://dadosabertos.camara.leg.br/api/v2/deputados/160512,Aureo Ribeiro,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/160512.jpg,0.0181010477244853,0.0068145571276545,-0.0055146510712802,#ADD8E6,Aureo,Masculino
74,220605,https://dadosabertos.camara.leg.br/api/v2/deputados/220605,Bandeira de Mello,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220605.jpg,-0.0083268648013472,0.0042583127506077,-0.0103657757863402,#FFD700,Bandeira,Feminino
75,73701,https://dadosabertos.camara.leg.br/api/v2/deputados/73701,Benedita da Silva,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/73701.jpg,0.001103883027099,-0.0050316364504396,-0.0072767389938235,#FF0000,Benedita,Feminino
76,109429,https://dadosabertos.camara.leg.br/api/v2/deputados/109429,Benes Leocádio,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RN,57,https://www.camara.leg.br/internet/deputado/bandep/109429.jpg,-0.0101840030401945,0.0042839823290705,-0.0028677377849817,#8B4513,Benes,Masculino
77,204358,https://dadosabertos.camara.leg.br/api/v2/deputados/204358,Beto Pereira,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MS,57,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg,-0.0004744582693092,0.0126180294901132,-0.0123209515586495,#0072C6,Beto,Masculino
78,220683,https://dadosabertos.camara.leg.br/api/v2/deputados/220683,Beto Richa,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220683.jpg,-0.0029746929649263,0.0077152764424681,0.0008423228282481,#0072C6,Beto,Masculino
79,204388,https://dadosabertos.camara.leg.br/api/v2/deputados/204388,Bibo Nunes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204388.jpg,-0.0040488457307219,0.0038051113951951,0.008033063262701,#8B0000,Bibo,Masculino
80,160538,https://dadosabertos.camara.leg.br/api/v2/deputados/160538,Bohn Gass,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,57,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg,-0.0023217897396534,0.0078265722841024,-0.0094567788764834,#FF0000,Bohn,Masculino
81,210989,https://dadosabertos.camara.leg.br/api/v2/deputados/210989,Bruno Farias,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,MG,57,https://www.camara.leg.br/internet/deputado/bandep/210989.jpg,-0.0010041820351034,0.0160149112343788,-0.0113001316785812,#DC143C,Bruno,Masculino
82,220635,https://dadosabertos.camara.leg.br/api/v2/deputados/220635,Bruno Ganem,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220635.jpg,-0.0071270219050347,-0.0032740130554884,-0.0085369627922773,#228B22,Bruno,Masculino
83,220548,https://dadosabertos.camara.leg.br/api/v2/deputados/220548,Camila Jara,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220548.jpg,-0.01652692258358,0.0006977212033234,-0.0123558184131979,#FF0000,Camila,Feminino
84,220690,https://dadosabertos.camara.leg.br/api/v2/deputados/220690,Capitão Alden,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220690.jpg,-0.0109700998291373,-0.0040293559432029,0.0071742581203579,#8B0000,Capitão,Masculino
85,178829,https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/178829.jpg,-0.020088518038392,-0.0041837850585579,-0.0049299309030175,#8B0000,Capitão,Masculino
86,178962,https://dadosabertos.camara.leg.br/api/v2/deputados/178962,Carlos Gomes,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RS,57,https://www.camara.leg.br/internet/deputado/bandep/178962.jpg,-0.0006398722762241,-0.0004990011802874,0.0058095483109354,#FF7F00,Carlos,Masculino
87,178993,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,TO,57,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,-0.0079376613721251,-0.0073109953664243,0.0011505197035148,#8B4513,Carlos,Masculino
